Title,Contents,"label(긍정1, 부정0)"
"사상구 학장동 지역사회보장협의체, 사랑의 라면 전달","학장동 지역사회보장협의체(위원장 홍우재, 김영남)는 지난 15일 관내 청·장년 1인가구 및 독거노인 등 홀로 지내는 취약계층에게 라면 30박스를 전달하며 안부를 확인했다.

이날 전달한 라면은 설을 앞두고 외롭게 홀로 있는 어려운 이웃을 위해 마련된 것이다.

김영남 학장동장은 ""지역 내 어려운 이웃들도 따뜻한 설 명절을 보냈으면 좋겠다.""며, ""앞으로도 나눔을 통해 어려운 이웃들이 지역사회의 따뜻한 정을 느낄 수 있도록 최선을 다하겠다.""고 전했다.",1
"사회복지공동모금회, 설명절 지원금 전달","부산 사회복지공동모금회(회장 신정택)는 지난 16일 부산 중구청을 방문해 저소득 가정의 따뜻한 설 명절 지원을 위해 성금 26,250천원을 전달했다.",1
"해운대구 달맞이사랑나눔회, 중2동 행정복지센터에 장학금 3백만원 기탁","해운대구 중2동 달맞이사랑나눔회(회장 전홍길)는 17일 중2동 행정복지센터(동장 김정미)에 저소득가정 청소년 장학금 3백만 원을 기탁했다. 행정복지센터는 기탁금을 관내 저소득가구 초·중·고교생 10명을 선정해 전달할 계획이다.

전홍길 달맞이사랑나눔회장은""작은 정성이지만, 학생들이 희망을 갖고 미래의 꿈을 이루는 데 소중히 쓰이길 바란다""며""앞으로 다양한 나눔 활동을 펼쳐 지역사회에 온기를 더하는 데 앞장서겠다""고 말했다.

김정미 중2동장은""더불어 사는 이웃 사랑을 실천하고 있는 달맞이사랑나눔회 회원들에게 감사하다""며 ""행정복지센터에서도 찾아가는 복지실현을 통해 사각지대를 적극적으로 발굴하고, 민간 후원자 연계를 위해서도 최선을 다하겠다""고 말했다.

한편, 달맞이사랑나눔회는 24명의 회원으로 구성된 봉사단체로, 지역 주민의 후원금을 재원으로 지역공동체 분위기 확산을 위한 사회공헌 활동사업을 펼쳐오고 있으며, 후원을 원하는 주민은 언제든지 회원으로 사랑나눔 활동에 동참할 수 있다.",1
"새마을운동사상구지회, 설맞이 제수용 생선 나누기","
지난 15일 새마을지도자사상구협의회(회장 전대일)와 사상구새마을부녀회(회장 조미자)에서는 사랑의 제수용 생선 나누기를 주례1동 행정복지센터에서 실시했다.

이날 우리 고유의 명절 설을 맞아 소외되는 이웃이 없도록 홀로어르신, 한부모가정 등 복지사각지대 120가구를 선정하여 제수용 생선 5종을 정성껏 다듬고 포장해 전달했다.

매년 새마을지도자사상구협의회와 사상구새마을부녀회에서는 설명절마다 어려운 이웃이 따뜻한 명절을 보낼 수 있도록 제수용 생선을 마련하여 전달하고 있다.",1
"북구 구포1동 자유총연맹, 독거어르신에게 '호박죽과 후원금' 전달","
부산 북구 구포1동 자유총연맹(회장 곽조길)은 설 명절을 맞아 15일 관내 독거어르신 22세대에 호박죽과 후원금을 전달했다.

곽조길 자유총연맹 회장은 직접 호박죽을 배달하면서 독거어르신들의 손을 잡고 ""올 해도 건강하고 행복한 일만 가득하시길 바란다""며 경로의 마음을 표현했다.

한편, 구포1동 자유총연맹은 관내 취약계층인 독거어르신을 매달 찾아뵙고 (사)독노사랑회 후원금을 지원하는 등의 봉사 활동을 추진하고 있으며, 꾸준한 이웃사랑과 나눔실천으로 지역사회의 귀감이 되고 있다.",1
"부산진구 연지꿈동산어린이집 원생들, 사랑의 이웃돕기 성금 기탁","
부산진구 소재 연지꿈동산어린이집(원장 김선희) 원생들은 16일 연지동 주민센터(동장 김병호)를 방문하여 어려운 이웃들을 위해 써 달라며 이웃돕기 성금 40만원을 기탁했다.

이번 성금은 어린이집 원생 90여 명이 어려운 이웃들이 따뜻한 겨울을 보낼 수 있길 바라는 마음을 담아 십시일반 보태어 모은 것이다.

김병호 동장은 ""원생들이 따뜻한 마음을 모아 직접 준비해 온 성금을 어려운 이웃을 돕는데 의미 있게 사용하겠다""며 어린이집 관계자와 원생들에게 감사의 마음을 전했다.",1
"부산진구 양정2동 지역사회보장협의체, 경로당 위문 방문","
부산진구 양정2동 지역사회보장협의체(공동위원장 박수태, 안명숙)는 설 명절을 맞아 양연경로당 등 지역 경로당 4곳을 방문하여 위문품을 전달하며 어르신들의 안부를 묻는 시간을 가졌다.",1
"얼굴 없는 기부천사' 부산진구 전포2동에 백미 1,000kg 기탁","부산진구 전포2동(동장 최임선)에 따르면 16일 오후 주민센터로 백미 10kg 100포(환가액 300만원 상당)가 배달되었다. 양곡을 배달한 업체 직원은 '자신보다 더 어려운 이웃에게 전해 달라'고 적힌 쪽지를 주민센터 직원에게 전했다.

기탁자는 ""본인의 신분을 밝히지 말아 달라""고 양곡 배달업체에 알렸다고 한다.

최임선 동장은 ""기부자의 따뜻한 마음을 담아 지역의 어려운 이웃들을 위해 소중히 사용하겠다""고 말했다.

전포2동에서는 기탁 받은 백미를 홀몸 어르신과 장애인 가구 등 취약계층에 전달할 예정이다.",1
"용두라이온스클럽, 우암동 지역 이웃돕기 성금 전달","용두라이온스클럽(회장 이원석)은 15일 설날을 맞이하여 우암동 지역주민에게 생활지원비 150만원을 전달했다.

지역사회 복지증진을 위해서 다양한 사회공헌활동을 해온 단체로 후원금은 가정위탁아동, 노인, 장애인 등 15세대에게 각 10만원씩 지원되었다.

이원석 회장은 ""복지사각 지대에 놓인 이웃들에게 약소하나마 도움이 되었으면 하고, 앞으로도 따뜻한 세상을 만드는 데 더욱 노력 하겠다""며 소회를 밝혔다.",1
제약바이오협회 ‘코로나19 구호’ 55억 지원,"한국제약바이오협회(회장 원희목)는 지난 31일까지 국내 38개 회원사에서 코로나19 극복을 위해 55억원 상당의 구호품과 성금을 모아 지원했다. 의약품, 방역용 마스크, 손세정제, 건강기능식품 등 구호품은 대구시 등 지자체와 전국 생활치료센터 등에 보냈고 성금은 대한적십자사, 전국재해구호협회 등에 전달했다.",1
작은 동그라미의 벽을 허무는 남자,"[참여사회 인터뷰] 조성현 한국수어통역사협회장이 말하는 ‘5%’라는 장벽

[미디어오늘 김도연 기자]

'TV 화면 하단 오른쪽 작은 동그라미.' 수어통역, 하면 생각나는 '공간'이다. 때때로 궁금했다. 농아인(聾啞人)과 청각장애인들은 저 작은 화면이 불편하지 않는지. 작은 동그라미는 울타리일까, 아니면 장벽일까. 그런 생각을 하곤 했다.

그들이 동그라미 밖으로 나온 모습이 생경하면서도 반가웠다. 매일 발표되는 정부 당국의 코로나바이러스 감염증(이하 '코로나19') 브리핑에서 수어통역사들은 당국자 바로 옆에 서서 쉴 새 없이 표정과 손짓으로, 재난의 심각성을 알린다. 그들은 마스크를 착용하지 않는다. 정확한 전달을 위해서다.

지난 3월20일 오전 서울 여의도 KBS에서 만난 수어통역사, 조성현 한국수어통역사협회장은 28년 경력의 베테랑이다. 조 협회장은 'TV 화면 동그라미 밖으로 나온 것'에 대해 ""농아인과 수어통역사에 대한 사회적 인식이 조금씩 개선되고 있는 현상""이라면서도 ""현실의 농아인들에게는 일상 곳곳에, 사회 전부에 통역사가 필요하다""고 말했다. 그의 이야기를 1시간30분가량 들으며 TV 화면의 16분의 1도 안 될 작은 동그라미가 내 키를 훌쩍 넘는 커다란 '장벽'으로 느껴졌다. 조 협회장은 '벽'을 허무는 중이었다.


▲ 지난 3월20일 오전 서울 여의도 KBS에서 만난 수어통역사, 조성현 한국수어통역사협회장은 28년 경력의 베테랑이다. 그가 수어를 통해 '코로나19'를 표현하고 있다. 사진=사진글방 장은혜
- 중앙재난안전대책본부(이하 '중대본')의 코로나19 브리핑을 보면 수어통역사들은 마스크를 쓰지 않고 통역한다. 표정 때문이라고 아는데, 표정은 어떤 의미인가?

""수어(手語)는 손으로 전달하는 언어이지만 '비수지 언어'라고 해서 얼굴 표정, 감정으로 표현되는 수어도 있다. 또 입 모양, 구화를 사용하는 청각장애인도 있다. 이 때문에 마스크를 쓴다는 건 상상할 수 없는 일이다. 우리 협회(한국수어통역사협회)에도 전화가 왔었다. '너희들이 바이러스 전파시키는 것 아니냐'는 항의였다. 그래서 '수어통역사는 생명을 담보로 통역을 하고 있습니다'라고 대답해드렸다. 조리사들이 쓰는 투명한 플라스틱 마스크라도 착용하라는데 통역을 하다 보면 얼굴 근처로 손이 많이 가기 때문에 쉽지 않다. 생방송 중 통역하다가 쓰고 있던 안경이 날아가는 경우도 적지 않다.""

- 이번 코로나19 재난방송 수어통역에서 가장 두드러진 변화는 TV 화면의 작은 원에서 밖으로 나왔다는 점이다.

""방송통신위원회(이하 '방통위')의 장애인방송 가이드라인을 보면, 수어화면 크기를 TV화면의 16분의 1 이상으로 권장하고 있다. 선거방송, 재난방송, 대국민 담화, 국가기념일 기념식 등 국민적 관심이 큰 방송에선 전체화면의 최대 8분의 1까지 확대할 수 있다. 물론 최대치까지 규정이 시행된 걸 본 적은 없다. '할 수 있다'는 재량 규정인 만큼 지키지 않아도 되는 것이다. 수어화면이 커지면 일반 시청자들이 보기 불편하다고 항의하신다. 수어통역지침 가운데 하나가 말하는 사람 옆에 딱 붙어서 수어통역을 하는 것이다. 농아인들이 말하는 사람 입 모양도 보고, 얼굴 감정도 보면서 수어도 같이 볼 수 있게 하기 위해서다. 그런데 우리는 수어통역사를 화자에서 멀리 떨어뜨리지 않나? 아직 사회적 인식 수준이 높지 않아서다. 그나마 2016년 '한국수화언어법'이 제정·시행되면서 조금씩 바뀌고 있다. 법을 통해 한국수어가 한국어와 동등한 자격을 가진 농인의 고유한 언어로 인정받은 것이다.""

- 코로나19 국면에서 감염 증상이 있는 농인들은 어떻게 대처하고 있나?

""사실 대책이 없다. 청각장애인들은 자신의 증상이 의심스러워도 어디 가서 이야기할 때가 없다. 사석에서 '화가 나는데 그냥 병원으로 들어갈까'라는 농아인도 있었다. 그러면 그 병원은 코호트격리(Cohort Isolation·감염 확산 등을 막기 위해 감염자가 발생한 의료기관을 통째로 봉쇄하는 조치)가 되지 않나. 절대 그러지 말라고 했지만, 현실이 그렇다. 진료소 같은 곳에 통역사들이 필요하지만 배치되지 않고 있다. 통역사 단체들도 현장에 통역사를 파견하는 것이 조심스럽다. 선별진료소에 화상전화를 설치해 농아인들과 통역사를 연결해주는 방식도 있다. 하지만 보편화된 것은 아니다. 덧붙여 말하면 병원이나 법원 같은 곳에 통역사 배치는 필수적이다. 통역사가 없어서 치과에 갔다가 썩은 치아가 아닌 생니를 뽑힌 농아인들도 많다. 통역사가 없어 제대로 변호를 못해 무고하게 살인 혐의를 받다가 나중에 무죄를 받는 경우도 있다. 특히 응급실은 통역사가 없다면 농아인들이 목숨을 잃을 수도 있는 공간이다.""

- '코로나19' 같은 새 단어는 어떻게 통역하나?

""처음에 박쥐에서 전염됐다고 해서 '박쥐 폐렴'이라고 수화했다. 시간이 지나면서 '코로 전파되는 폐렴' 또는 '우한 폐렴'이라고 했다. 지역을 병명에 붙이면 안 된다고 해서 지금은 코로나 바이러스 모양을 딴 모양에 손가락으로 알파벳 'C'를 그려 수화한다. 수어를 표준화하는 기구가 따로 있지 않다. 방통위 산하 시청자미디어재단에 건의하기도 했지만, '코로나19' 같은 새로운 단어, 젊은이들이 즐겨 쓰는 신조어들을 표준으로 정하는 기구가 필요하다. 수어는 나라마다 다르다. 우리나라 안에서도 지방마다 사투리 수화가 있을 정도로 다양하다. 북한 수화와도 차이가 크다.""

- 재난 방송에서 수어통역 시 가장 중점을 두는 부분이 있나?

""질문 자체가 난센스(nonsense)다. 통역사는 자기가 하고 싶은 이야기를 하는 게 아니다. 전달하는 역할이다. 저는 뉴스 방송을 주로 하는데, 내 생각과 맞지 않는 정치·정당 뉴스여도 있는 그대로 전달해야 한다.""

- 그렇다면 예능과 뉴스에 차이가 있듯 어떤 방송이냐에 따라 통역에 차이가 있나?

""실제 농인들을 만나면 '너 수화 참 잘하는데 왜 뉴스만 하면 못 하냐'는 말을 들을 때가 있다. 앵커가 감정 없이 뉴스 리포트를 전달하듯 수어통역사도 자기감정을 넣으면 안 된다. 말하는 사람 감정을 그대로 전달해야 한다. 똑같은 문장이라도 예능 패널 표정과 앵커 표정은 다르다. 중요한 사실은 통역사가 주목 받으면 안 된다. 그러면 주객전도다.""


▲ 조성현 한국수어통역사협회장이 지난 3월20일 오전 서울 여의도 KBS에서 수어로 ""코로나19 함께 이겨 냅시다""라며 독자들을 격려하고 있다. 사진=사진글방 장은혜.
- KBS가 강원도 고성 산불 논란 이후 재난방송에 심혈을 기울이고 있다고 들었다.

""인생 새옹지마라는 말이 있지 않나. 지난해 4월 고성에 산불이 났을 때 KBS는 '오늘밤 김제동'을 방송하고 있었다. 다른 방송사는 재난방송 중이었다. 논란 이후 KBS는 24시간 체제의 재난방송을 가동하고 있다. 그러다 보니 통역사의 노동 강도가 감당하기 어려울 정도로 세졌다. 여러 논의 끝에 올해 3월23일부터 야간 통역사 네 명이 교대로 KBS에 상주하며 업무를 하게 된다. 의미 있는 작은 변화다.""

- 수어통역 관련 에피소드도 듣고 싶다.

""2012년 대선 때 이정희, 박근혜, 문재인 후보가 토론회를 했다. 내가 통역했다. 이정희씨가 사퇴했을 때 '이정희 사퇴로 가장 혜택 본 사람은 박근혜, 문재인이 아닌 수어통역사'라는 말이 나왔다. 이정희씨 말이 너무 빨랐다. 말 속도를 따라가는 게 너무 힘들었다. 정신이 없을 수밖에.(웃음) 그래서 그런 우스갯소리가 나온 것이다. 그런데 그렇게 전투적으로 울그락불그락 말씀하시는 분들의 발언이 농아인에게 가장 전달이 잘 된다. 문재인 후보는 사투리 억양 때문에 진땀을 뺐다.""

- 사투리 통역이 어렵나 보다.

""이번 코로나19 국면에서 권영진 대구시장이 브리핑에서 '10명'을 '십명'이라고 말했는데 발음이 '쉰명'(50명)으로 들렸다. 또 '삼명'이라고 말하면 3명인지 4명인지 헷갈리게 된다. 듣다가 '뭐지?' 하는 순간 한 문장이 지나가버린다. 실제 통역을 못하고 날리는 경우도 종종 있다.""

- 통역사들이 100% 완벽하게 통역할 줄 알았다.

""몇 가지 사례가 있다.(웃음) KBS 기자 가운데 이재민, 송금한 기자가 있다. 이재민 기자가 재난 상황을 보도하다가 마지막에 'KBS 이재민'이라고 말했다. 기자가 자기 바이라인을 말한 것인데, '재난 피해를 입은 이재민이 이야기한 거구나' 이렇게 착각한 것이다. 송금한 기자는 보이스피싱 보도를 전했는데, 마찬가지로 '기자가 송금했어? 기자가 사기 당한 거야?' 이렇게 실수하게 되고.(웃음) 또 '육일째'로 들려서 '6일 동안'이라는 뜻으로 수화했더니 류길재 전 통일부 장관을 이야기하는 것이었다. 순간 제대로 못 듣게 되면, 실시간 수어 전달에서 어려움을 겪을 수밖에 없다.""

- 현재 방송이나 공공영역에서 수어통역 제공 수준이 충분하다고 생각하나?

""방통위 장애인방송지침에서 지상파 방송의 수어통역 비중은 5%다. 그러나 이마저도 지키는 언론은 KBS 밖에 없을 것이다. 타 방송사 사례를 보면, 새벽에나 수어통역 방송이 송출되는 수준이다. 생각해보시라. TV를 보는데 편성의 5% 방송에만 소리가 나온다면 보시겠나? 농아인들에게 TV는 사실상 볼륨 꺼진 그림상자다. 무성 영화다. 그러니까 농아인들이 TV를 잘 보지 않게 된다. 언제 수어통역 방송이 나올지 알 수도 없다.""

""5%라는 규칙 자체도 시혜적 성격이다. 농아인들에게는 일상 곳곳에, 사회 전부에 통역사가 필요하다. 이런 이야기를 하면 '한글 자막 나오잖아'라고 반문하는데, 농아인에게 한글 자막은 TV 뉴스에 영어 자막이 나오는 격이다. 외국어를 읽는 것과 같다. 설사 한글을 읽을 수 있다고 해도 자막 독해는 느릴 수밖에 없다. 농아인들이 자기 언어, 즉 수어 방송을 해달라고 요구하는 이유다. 5%가 아니라 보편적 권리로써 100%가 필요하다. 코로나 사태 때 방송에 영어나 중국어 자막이 나오는 걸 봤다. 국내 외국인을 위한 조치인데 우리 농아인들은 그보다 못한 처우를 받고 있다. 당장 수화를 넣으면 빼라고 시청자들이 항의한다. 한 CP(Chief Producer·책임 프로듀서)가 '수어방송을 해도 농아인들 반응이 전혀 없다'고 말한 적 있는데 사실과 다르다. 농아인들은 너무나 수어방송을 좋아한다. 다만 이를 표현하기 어려울 뿐이다.""

- 곧 총선이다. 국회의원 선거와 관련 농아인의 참정권을 위해 무엇이 시급할까?

""요즘 시각장애인을 위한 점자 선거 공보물이 발송된다. 청각 장애인을 위해서 수화가 들어간 영상 공보물을 요구하고 있다. '장애인의벽을허무는사람들' 등 장애인인권단체들이 투표소에 통역사를 배치해달라고 선관위나 인권위에 제소를 넣기도 했다. 그럼에도 청각장애인은 지정된 장소에서 투표하라는 것으로 귀결되곤 하는데, 내가 사는 곳에서 투표할 수 있어야 한다. 방송도 마찬가지다. 지난 대선에서도 후보 토론자가 다섯 명이었는데, 저 혼자 1인 5역을 맡았다. 그래도 지금 KBS는 1시간에 한 번씩 수어통역사를 교체한다. 통역사가 집중할 수 있는 시간은 길어야 20~30분에 불과하다. 미국에는 토론자가 세 명이면 수어통역사도 세 명을 배치한다. 방송사와 선관위가 책임을 서로에게 미룰 일이 아니다. 지역 케이블 방송에서 토론하는 인원수대로 통역사를 배치하는 시도를 했는데 농아인들에게 반응이 좋았다. 결국 의지와 인식의 문제다.""


▲ 조성현 한국수어통역사협회장은 지난 3월20일 참여사회 인터뷰에서 ""상대를 존중할 때 자신도 존중받을 수 있다는 걸 안다면 좋은 소통이 될 수 있다""고 말했다. 사진=사진글방 장은혜
- 비장애인으로서 맨 처음 수어를 접하게 된 계기가 궁금하다.

""나는 1989년 처음 수어를 배웠다. 88올림픽 때부터 올림픽 개최 도시에서 패럴림픽이 열렸다. 그게 큰 계기가 됐다. 장애인에 대한 인식이 조금씩 바뀌게 된 것이다. 개인적으로는 친구가 농아인 친구와 깔깔대면서 이야기하는 모습에 호기심이 생겨 배우게 됐다. 막상 배우고 보니 두 사람 대화는 깔깔대면서 웃을 일은 아니었던 것으로 기억한다.(웃음) 그때부터 30년. 수어통역은 내 직업이 됐다.""

- 수어통역사 처우는 어떠한가?

""전문적으로 배운 친구들, 즉 수어의 역사와 이론, 국제 수어 등을 학술로 배운 인재들이 갈 곳이 없다. 통역사는 많다. 일거리는 없다. 통역할 곳이 없다. 일하고 싶은 사람은 많은데 일자리는 없다. 농인들은 통역사 배치를 요구하고 있지만 정부는 못 받쳐주고 있다.""

- 노동 환경은 어떨까 궁금하다.

""농아인협회 수어통역센터 직원이 아닌 분들의 다수는 프리랜서로 활동하고 있다. 통역사 일이 매일 있는 게 아니니까 경제적으로 불안정하다. 외국에는 바우처(voucher·교환 거래 채권 제도)를 통해 어느 정도 지원이 가능하지만 우리나라는 전무하다. 수어통역을 자원봉사로 간주하는 일반의 인식에도 문제가 있다. 통역사 자신이 밥을 사고 차를 태워주면서 통역하는 분들도 있다. KBS 방송을 수십 년째 하고 있지만 통역비는 변하지 않았다. KBS가 변해야 MBC와 SBS, 종편도 변할 텐데…. 협회장으로 있는 한국수어통역사협회가 지난해 사단법인 인가를 받았는데, 통역사 권리를 위해 설립한 단체다. 여성 통역사들이 현장에서 겪는 성차별과 성희롱도 적지 않다. 농아인들 요청에 현장을 찾으면, 그 자리가 술 마시는 사석일 때도 적지 않다. 일상이 언어 및 신체 폭력에 노출돼 있지만 녹화하지 않는 이상 피해 사실을 알리거나 고발하기도 어렵다. 우리 단체 주요 사업 가운데 하나가 통역사 인권 개선인 이유다.""

- 베테랑 선배 수어통역사로서 무엇을 바꿔보고 싶나?

""수어통역사가 전문가로 인정받는 사회를 만들고 싶다. 후배들에게 수어통역사가 대통령 옆에 서야 한다고 말한다. 내가 아니어도 상관없다. 대통령이 외국을 나가면 영어 통역사를 대동하지 않나? 젊은 후배들이 대통령 옆에서 수어통역을 하는 날을 꿈꾼다. 방역 당국의 코로나 브리핑이 주목받았지만 이제 문화체육관광부와 서울시 등 일부 정부 부처와 지자체가 수어통역사와 함께 브리핑을 한다. 변화가 생긴 것이다. 그러나 아직 청와대는 답이 없다.""

- 마지막으로 '좋은 소통'이란 무엇이라고 생각하나.

""과거가 아닌 오늘을 이야기하고, 단점이 아닌 장점을 말하며, 좀 더 밝은 미래를 이야기하는 거라고 생각한다. 요즘은 상대를 공격해야 자신이 튄다고 착각하는 이들이 많은 것 같다. 상대를 존중할 때 자신도 존중받을 수 있다는 걸 안다면 좋은 소통이 될 수 있다.""",1
